s,rpm
36.7326961,-2.08E-06
36.740018,-6.94E-07
36.7473896,-2.31E-07
36.7548117,-7.71E-08
36.7622851,6.23E-06
36.7698108,-4.14E-06
36.7773897,1.10E-05
36.7850228,-2.53E-06
36.792711,5.33E-06
36.8004555,1.78E-06
36.8082571,5.92E-07
36.8161171,1.97E-07
36.8240365,-5.83E-06
36.8320165,-1.94E-06
36.8400584,-6.55E-06
36.8481633,-2.18E-06
36.8563326,-7.27E-07
36.8645675,-2.42E-07
36.8728695,-8.08E-08
36.88124,5.55E-06
36.8896804,-3.68E-06
36.8981924,9.82E-06
36.9067776,-2.25E-06
36.9154375,4.73E-06
36.9241739,6.91E-06
36.9329886,-2.98E-06
36.9418835,9.57E-06
36.9508606,-7.28E-06
36.9599218,2.81E-06
36.9690693,-4.25E-06
36.9783054,-1.42E-06
36.9876322,-4.72E-07
36.9970523,-1.57E-07
37.0065681,-5.25E-08
37.0161824,-1.75E-08
37.0258978,-5.83E-09
37.0357173,-1.94E-09
37.045644,4.67E-06
37.0556811,-3.06E-06
37.0658319,8.22E-06
37.0761,-6.39E-06
37.0864892,2.44E-06
37.0970034,-3.70E-06
37.1076469,-1.23E-06
37.118424,-4.11E-07
37.1293395,-1.885016673
37.1403984,3.029089998
37.1516059,2.780144003
37.1628134,8.234861689
37.174021,10.04761163
37.185237,10.64389553
37.1964579,10.83611819
37.2076826,10.89411242
37.2189105,10.90769222
37.2301411,10.90672187
37.2413742,10.90110723
37.2526092,10.89411507
37.2638461,10.88680775
37.2750845,10.87951862
37.2863243,10.87234222
37.2975654,10.86529652
37.3088076,10.85837638
37.3200507,10.85157078
37.3312947,10.84486823
37.3425395,10.83825829
37.3537849,10.83173186
37.365031,10.82528109
37.3762776,10.81889925
37.3875248,10.81258059
37.3987724,10.80632016
37.4100204,10.8001137
37.4212687,10.79395756
37.4325174,10.78784863
37.4437663,10.78178423
37.4550155,10.77576207
37.466265,10.76978022
37.4775147,10.76383702
37.4887645,10.75793112
37.5000145,10.75206136
37.5112647,10.74622679
37.522515,10.74042666
37.5337655,10.73466036
37.545016,10.72892743
37.5562667,10.72322753
37.5675175,10.71756042
37.5787683,10.71192598
37.5900192,10.70632415
37.6012702,10.70075496
37.6125212,10.69521851
37.6237723,10.68971495
37.6350235,10.68424448
37.6462747,10.67880735
37.6575259,10.67340385
37.6687771,10.66803431
37.6800284,10.66269909
37.6912798,10.65739856
37.7025311,10.65213314
37.7137825,10.64690324
37.7250339,10.64170931
37.7362853,10.63655181
37.7475368,10.6314312
37.7587882,10.62634796
37.7700397,10.62130258
37.7812911,10.61629555
37.7925426,10.61132737
37.8037941,10.60639855
37.8150457,10.60150957
37.8262972,10.59666096
37.8375487,10.59185321
37.8488002,10.58708683
37.8600518,10.58236233
37.8713033,10.5776802
37.8825549,10.57304094
37.8938064,10.56844506
37.905058,10.56389304
37.9163096,10.55938537
37.9275611,10.55492253
37.9388127,10.55050501
37.9500643,10.54613327
37.9613158,10.54180779
37.9725674,10.53752903
37.983819,10.53329745
37.9950706,10.52911349
38.0063222,10.5249776
38.0175738,10.52089023
38.0288253,10.51685179
38.0400769,10.51286272
38.0513285,10.50892344
38.0625801,10.50503436
38.0738317,12.28804943
38.0850833,7.595771035
38.0963349,7.817269279
38.1075865,2.605764905
38.1187751,0.868579776
38.1299019,0.289530855
38.1409678,0.096505999
38.1519738,0.03216431
38.1629209,0.010725816
38.17381,0.003570916
38.1846421,0.001194684
38.1954181,0.000402675
38.2061387,0.000134225
38.2168049,4.92E-05
38.2274175,1.64E-05
38.2379772,5.47E-06
38.248485,6.38E-06
38.2589414,2.13E-06
38.2693474,5.27E-06
38.2797036,-2.87E-06
38.2900107,-9.56E-07
38.3002694,-0.774641493
38.3104804,1.044919414
38.3206444,0.88257083
38.330762,2.911385712
38.3408339,3.598554685
38.350865,3.837870708
38.360856,3.927839878
38.3708074,3.967964891
38.3807197,3.991413957
38.3905934,4.009243782
38.4004292,4.025140555
38.4102274,4.040333616
38.4199886,4.05523334
38.4297133,4.069977106
38.4394019,4.084611278
38.449055,4.099151875
38.4586729,4.113604788
38.4682561,4.127972521
38.4778051,4.142256442
38.4873203,4.156457525
38.4968022,4.170576608
38.506251,4.184614473
38.5156673,4.198571872
38.5250515,4.212449541
38.5344039,4.226248201
38.5437249,4.239968557
38.553015,4.253611306
38.5622744,4.26717713
38.5715035,4.280666699
38.5807028,4.294080672
38.5898725,4.307419696
38.599013,4.32068441
38.6081247,4.333875439
38.6172078,4.346993398
38.6262627,4.360038893
38.6352898,5.224186475
38.6442893,3.201240434
38.6532616,3.382387848
38.6622069,1.127462616
38.6711207,0.375815513
38.6800032,0.125271838
38.6888547,0.041751921
38.6976757,0.013922721
38.7064663,0.00464634
38.715227,0.001554194
38.723958,0.000523497
38.7326597,0.000174499
38.7413322,5.82E-05
38.749976,1.94E-05
38.7585913,6.46E-06
38.7671784,2.15E-06
38.7757375,7.18E-07
38.784269,-5.36E-06
38.7927731,-1.79E-06
38.80125,-6.19E-06
38.8097001,-2.06E-06
38.8181235,-6.35E-06
38.8265206,-7.80E-06
38.8348916,-8.27E-06
38.8432367,-8.44E-06
38.8515562,-2.81E-06
38.8598503,-9.38E-07
38.8681192,5.46E-06
38.8763632,1.82E-06
38.8845825,6.38E-06
38.8927773,7.95E-06
38.9009478,2.65E-06
38.9090943,6.71E-06
38.9172169,2.24E-06
38.925316,-5.15E-06
38.9333917,-1.72E-06
38.9414443,-6.46E-06
38.9494742,-8.06E-06
38.9574816,-2.69E-06
38.9655166,-6.80E-06
38.9736145,-2.27E-06
38.9817766,-7.55E-07
38.9900042,5.42E-06
38.9982988,7.43E-06
39.0066617,8.15E-06
39.0150944,8.34E-06
39.0235984,2.78E-06
39.0321754,9.27E-07
39.040827,3.09E-07
39.0495549,1.03E-07
39.0583609,3.43E-08
39.0672469,1.14E-08
39.0762148,3.81E-09
39.0852666,1.27E-09
39.0944046,4.24E-10
39.1036307,1.41E-10
39.1129474,-4.99E-06
39.1223571,-6.60E-06
39.1318623,-7.19E-06
39.1414655,-7.34E-06
39.1511697,-2.45E-06
39.1609776,-8.15E-07
39.1708923,4.41E-06
39.1809171,1.47E-06
39.1910552,5.17E-06
39.2013102,6.24E-06
39.2116859,2.08E-06
39.2221861,5.21E-06
39.2328151,1.74E-06
39.2435773,-3.72E-06
39.2544773,-1.24E-06
39.2655202,-4.71E-06
39.276711,-5.69E-06
39.2880556,-1.90E-06
39.2995598,-4.76E-06
39.3112301,-1.59E-06
39.3230732,-5.28E-07
39.3350966,3.65E-06
39.347308,4.98E-06
39.3597159,5.48E-06
39.3723295,5.59E-06
39.3851586,1.86E-06
39.398214,2.05653462
39.4115072,-3.390302885
39.4250511,-3.151091101
39.4385949,-9.202027774
39.4521387,-11.2211469
39.4656939,-11.89336092
39.4792537,-12.11899305
39.4928167,-12.19639242
39.5063822,-12.22482724
39.5199497,-12.23728475
39.5335186,-12.24469431
39.5470888,-12.25065262
39.5606599,-12.25632461
39.5742318,-12.2620729
39.5878043,-12.26799852
39.6013774,-12.27411953
39.6149508,-12.28042947
39.6285246,-12.28691611
39.6420986,-12.29356709
39.6556728,-12.30037145
39.6692473,-12.30731983
39.6828219,-12.31440426
39.6963965,-12.32161792
39.7099713,-12.32895496
39.7235462,-12.33641026
39.7371212,-12.34397932
39.7506961,-12.3516581
39.7642712,-12.35944296
39.7778462,-12.36733055
39.7914213,-12.37531776
39.8049965,-12.38340165
39.8185716,-12.39157944
39.8321468,-12.39984846
39.8457219,-12.40820612
39.8592971,-12.41664987
39.8728723,-12.42517722
39.8864475,-12.4337857
39.9000227,-12.44247286
39.9135979,-12.45123624
39.9271731,-12.46007337
39.9407483,-12.46898179
39.9543236,-12.47795901
39.9678988,-12.48700252
39.981474,-12.49610977
39.9950492,-12.50527822
40.0086244,-12.51450526
40.0221997,-12.52378827
40.0357749,-12.53312459
40.0493501,-14.6698231
40.0629253,-9.072334938
40.0765006,-9.336966996
40.0900758,-3.112325883
40.1035406,-1.037438438
40.1168976,-0.345816364
40.1301493,-0.115272121
40.1432984,-0.03842404
40.156347,-0.012804324
40.1692975,-0.004268108
40.1821521,-0.001419013
40.1949129,-0.000473004
40.2075818,-0.000161465
40.220161,-5.00E-05
40.2326523,-2.05E-05
40.2450574,-3.00E-06
40.2573782,-4.90E-06
40.2696164,2.29E-06
40.2817737,-3.14E-06
40.2938515,2.88E-06
40.3058515,9.61E-07
40.3177752,4.35E-06
40.3296239,1.45E-06
40.3413992,4.51E-06
40.3531023,1.50E-06
40.3647346,5.01E-07
40.3762973,4.32E-06
40.3877918,1.44E-06
40.3992191,0.928947575
40.4105805,-1.307540126
40.4218771,-1.133556971
40.43311,-3.629964908
40.4442803,-4.479778235
40.4553968,-4.779476912
40.4664604,-4.895692121
40.4774721,-4.950635522
40.4884326,-4.985045567
40.499343,-5.012502939
40.510204,-5.037535697
40.5210164,-5.061654331
40.531781,-5.08536344
40.5424986,-5.108832301
40.55317,-5.132118387
40.5637959,-5.155241876
40.574377,-5.178210487
40.5849141,-5.201027765
40.5954078,-5.223695833
40.6058587,-5.246216323
40.6162676,-5.268590675
40.6266352,-5.290820246
40.6369619,-5.312906344
40.6472485,-5.334850238
40.6574956,-5.356653167
40.6677037,-5.378316337
40.6778734,-5.399840928
40.6880053,-5.42122809
40.6981,-5.442478948
40.7081579,-5.463594601
40.7181797,-5.484576121
40.7281658,-5.505424557
40.7381167,-5.526140935
40.748033,-5.546726257
40.7579152,-5.567181503
40.7677637,-5.587507631
40.7775789,-5.60770558
40.7873614,-5.627776266
40.7971117,-5.647720588
40.80683,-5.667539424
40.816517,-5.687233635
40.826173,-5.685248733
40.8357985,-5.675069773
40.8455032,-5.640334319
40.8552932,-5.596254219
40.8651714,-5.548593862
40.8751404,-5.499267031
40.8852032,-5.448903505
40.895363,-5.397704554
40.9056229,-6.354561044
40.9159863,-3.891560756
40.9264739,-4.061686727
40.9370899,-1.353895576
40.9478385,-0.451298525
40.9587245,-0.150432842
40.9697529,-0.050144281
40.9809287,-0.01671476
40.9922576,-0.005571587
41.0037456,-0.001857196
41.015399,-0.000619065
41.0272245,-0.000206355
41.0392295,-6.88E-05
41.0514217,2.034547852
41.0638096,-3.309001926
41.0764022,-3.058293562
41.0889948,-8.995938576
41.1015874,-10.97900434
41.1141901,-11.64101411
41.1267976,-11.86461614
41.1394087,-11.94260515
41.1520226,-11.97241245
41.1646388,-11.98642034
41.177257,-11.9953602
41.1898766,-12.00276423
41.2024976,-11.9858095
41.2151197,-11.96810382
41.2278186,-11.9237741
41.2405717,-11.87549311
41.2533872,-11.82109794
41.2662735,-11.75996077
41.279239,-11.69193176
41.2922924,-11.61699699
41.3054423,-11.53517031
41.3186982,-11.44646056
41.3320695,-11.35086282
41.3455663,-11.24835657
41.3591991,-11.13890575
41.3729792,-11.02245893
41.3869183,-10.89894921
41.4010293,-10.76829375
41.4153256,-10.63039282
41.4298218,-10.48512848
41.4445339,-10.3323628
41.459479,-10.17193548
41.4746757,-10.00366103
41.4901448,-9.827325066
41.5059089,-9.64267987
41.5219931,-9.449438778
41.5384256,-9.247269209
41.5552379,-9.035783867
41.5724657,-8.814529578
41.5901496,-9.957874307
41.6083362,-6.143556258
41.627156,-6.164496301
41.6466784,-2.05483453
41.6669868,-0.684944843
41.6881827,-0.228314948
41.7103921,-0.076104983
41.7337746,-0.025368328
41.7585373,-0.008456109
41.7849583,4.753344076
41.813426,-7.92834039
41.8445146,-7.425527797
41.8756031,-21.55035467
41.9066917,-26.30531756
41.9377802,-27.93119156
41.9688688,-28.50775195
41.9999573,-28.72784055
42.0310459,-28.82206348
42.0621344,-28.86703131
42.093223,-28.88811173
42.1243115,-28.89368426
42.1554001,-28.88656032
42.1864886,-28.8677895
42.2175772,-28.83792567
42.2486658,-28.79744435
42.2797543,-28.74687522
42.3108429,-28.6868382
42.3419314,-28.61804597
42.37302,-34.67878804
42.4041085,-18.21156759
42.4351971,-18.83329243
42.4662856,-0.459764204
42.497434,5.777008072
42.527349,8.086176958
42.5561776,9.076091454
42.5840407,9.617084059
42.6110392,9.999988528
42.6372584,10.32234877
42.6627713,10.61718157
42.6876408,10.89591703
42.7119218,11.16272697
42.7356625,11.41931244
42.7589055,11.6665085
42.7816885,11.90482628
42.8040457,12.1346393
42.8260074,12.35625021
42.8476012,12.56991684
42.8688523,12.77586397
42.8897835,12.97428991
42.9104159,13.16537088
42.9307685,13.34926432
42.9508593,13.52611163
42.9707047,13.69604041
42.99032,13.85916645
43.0097194,14.01559541
43.0289161,14.16542432
43.0479228,14.30874289
43.066751,14.44563467
43.0854117,14.57617815
43.1039154,14.70044765
43.1222719,14.81851431
43.1404904,14.9304468
43.1585798,15.0363122
43.1765486,15.1361767
43.1944046,15.23010635
43.2121556,15.31816779
43.2298089,15.40042901
43.2473714,15.47696014
43.26485,15.54783426
43.282251,15.61312836
43.2995806,15.67292428
43.3168448,15.72730993
43.3340493,15.77638055
43.3511996,15.82024028
43.3683011,15.85900392
43.3853587,15.89279909
43.4023774,15.92176868
43.4193617,15.94607374
43.4363162,15.96589682
43.453245,15.98144545
43.4701521,15.99295574
43.487041,16.0006953
43.5039151,16.00496451
43.5207775,16.0060949
43.5376307,16.00444291
43.5544769,16.00037856
43.5713182,15.99426939
43.5881557,15.98646261
43.6049908,18.64776193
43.6218242,11.54030526
43.6386565,11.83798927
43.655488,3.945996424
43.6721096,1.315332141
43.6885291,0.438444047
43.7047536,0.146148016
43.7207901,0.048716005
43.7373266,0.016238668
43.7543386,0.005412889
43.7718683,0.00180683
43.7899645,0.000602277
43.8086844,0.000203293
43.8280955,6.78E-05
43.848279,3.425045684
43.8693332,-5.699211577
43.89138,-5.324544449
43.9134268,-15.46536704
43.9354736,-18.86485841
43.9575482,-20.00587984
43.9796151,-20.40340446
44.0016795,-20.55014041
44.0237435,-20.61147155
44.0458073,-20.64294964
44.0678711,-20.66316915
44.0899349,-20.67831918
44.1119988,-20.69043984
44.1340626,-20.70018907
44.1561264,-20.70776784
44.1781902,-20.71322904
44.200254,-20.71658076
44.2223178,-20.71782067
44.2443816,-20.71694761
44.2664454,-20.71396538
44.2885093,-24.15519852
44.3105731,-14.95419354
44.3326369,-15.3307669
44.3547007,-5.110255634
44.3762955,-1.703418545
44.3974503,-0.567806182
44.4181909,-0.189268727
44.4385412,-0.063089576
44.4585223,-0.021029859
44.4781539,-0.007009953
44.4974538,-0.002336651
44.5164383,-0.000778884
44.5351226,-0.000259628
44.5535205,-8.65E-05
44.5716449,-2.88E-05
44.5895076,-9.62E-06
44.6071199,-3.21E-06
44.6244919,-1.07E-06
44.6416334,-3.56E-07
44.6585532,-1.19E-07
44.6752599,-3.96E-08
44.6917614,-1.32E-08
44.708065,-4.40E-09
44.7241777,-1.47E-09
44.7401062,-4.89E-10
44.7558566,-1.63E-10
44.7714349,-5.43E-11
44.7868465,-1.81E-11
44.8020968,-6.03E-12
44.8171907,-2.01E-12
44.832133,-6.70E-13
44.8474653,-2.23E-13
44.8631775,-7.45E-14
44.8792982,-2.48E-14
44.8958597,-8.27E-15
44.9128989,-2.76E-15
44.9304583,-9.19E-16
44.9485871,-3.06E-16
44.9673429,-1.02E-16
44.986794,-3.40E-17
45.0070224,-1.13E-17
45.0281275,-3.78E-18
45.0502327,-1.26E-18
45.0734937,-4.08566999
45.0981123,6.813112395
45.1243583,6.365844512
45.1506043,18.46869399
45.1768504,22.51862627
45.2031368,23.86030333
45.2293977,24.31664931
45.255659,24.46643532
45.2819201,24.51093276
45.3081813,24.5170143
45.3344425,24.50711148
45.3607037,24.48874996
45.3869648,24.46454319
45.413226,24.43547303
45.4394872,24.40199838
45.4657484,24.36441783
45.4920096,28.36257406
45.5182708,17.55552825
45.5445319,17.97711402
45.5707931,5.99237134
45.5962701,1.997457113
45.6210299,0.665819038
45.6451304,0.221939679
45.668622,0.073979893
45.691549,-1.169543601
45.7139507,2.01306683
45.7358618,1.927782632
45.7573135,5.539730849
45.7783336,6.833877552
45.7989783,7.349537229
45.8192694,7.603506279
45.8392266,7.76813799
45.8588684,7.900963622
45.8782113,8.021233691
45.8972709,8.135432499
45.9160613,8.245783654
45.9345958,8.353085817
45.9528865,8.457658451
45.970945,8.55965751
45.9887819,8.659181043
46.006407,8.756304739
46.0238297,8.851094059
46.0410587,8.943608546
46.0581023,9.033903494
46.0749681,9.122030706
46.0916635,9.208038929
46.1081953,9.291974166
46.12457,9.373879927
46.1407938,9.453797439
46.1568726,9.531765844
46.1728119,9.607822364
46.188617,9.682002459
46.2042928,9.754339967
46.2198443,9.824867231
46.2352759,9.893615211
46.2505921,9.960613598
46.265797,10.0258909
46.2808946,10.08947455
46.2958887,10.15139095
46.310783,10.21166559
46.325581,10.2703231
46.3402861,10.32738729
46.3549016,10.38288125
46.3694306,10.43682738
46.3838762,10.48924744
46.3982411,10.54016262
46.4125283,10.58959356
46.4267404,12.45825705
46.44088,7.706839348
46.4549497,7.958993666
46.468952,2.652997889
46.482833,0.88433263
46.4965961,0.294777543
46.510244,0.098259181
46.5237797,0.03275306
46.5372059,0.010917687
46.5505253,0.003639229
46.5637403,0.001213076
46.5768534,0.000404359
46.589867,0.000134786
46.6027832,4.49E-05
46.6156043,1.50E-05
46.6283322,4.99E-06
46.6409691,1.66E-06
46.6535169,5.55E-07
46.6659773,1.85E-07
46.6783524,6.16E-08
46.6906437,2.05E-08
46.7028529,6.85E-09
46.7149818,2.28E-09
46.7270318,7.61E-10
46.7390046,2.54E-10
46.7509015,8.45E-11
46.762724,2.82E-11
46.7744735,9.39E-12
46.7861513,3.13E-12
46.7977588,1.04E-12
46.8092972,3.48E-13
46.8207676,1.16E-13
46.8321714,3.87E-14
46.8435097,1.29E-14
46.8547836,4.30E-15
46.8659941,1.43E-15
46.8771424,4.77E-16
46.8882295,1.59E-16
46.899464,-1.913153471
46.9108539,3.082925483
46.9224052,2.832992756
46.9339566,8.378476081
46.9455079,10.22116011
46.9570681,10.82703697
46.9686331,11.02219454
46.980202,11.08093283
46.991774,11.09454672
47.0033486,11.09338959
47.0149255,11.08752749
47.0265043,11.08027869
47.0380848,11.07272139
47.0496667,11.06519336
47.0612499,11.05778993
47.0728343,11.05052897
47.0844196,11.043405
47.0960058,11.03640673
47.1075927,11.02952251
47.1191803,11.02274183
47.1307686,11.0160556
47.1423573,11.00945606
47.1539465,11.00293662
47.1655361,10.99649167
47.1771261,10.99011647
47.1887164,10.98380697
47.200307,10.97755975
47.2118978,10.97137193
47.2234889,10.96524106
47.2350802,10.95916509
47.2466717,10.95314233
47.2582633,10.94717135
47.2698551,10.941251
47.281447,10.93538035
47.293039,10.92955866
47.3046311,10.92378536
47.3162233,10.91806004
47.3278156,10.9123824
47.3394079,10.90675227
47.3510004,10.90116957
47.3625928,10.8956343
47.3741854,10.89014656
47.3857779,10.88470649
47.3973706,10.87931429
47.4089632,10.87397021
47.4205559,10.86867456
47.4321486,10.86342767
47.4437413,10.8582299
47.4553341,10.85308163
47.4669269,10.84798329
47.4785197,10.8429353
47.4901125,10.8379381
47.5017053,10.83299217
47.5132982,10.82809796
47.524891,10.82325596
47.5364839,10.81846664
47.5480768,10.81373049
47.5596696,10.80904801
47.5712625,10.80441968
47.5828554,10.799846
47.5944483,10.79532745
47.6060412,10.79086452
47.6176342,10.7864577
47.6292271,10.78210747
47.64082,10.7778143
47.6524129,10.77357867
47.6640058,10.76940104
47.6755988,10.76528188
47.6871917,10.76122163
47.6987846,10.75722075
47.7103776,10.75327968
47.7219705,10.74939886
47.7335634,10.7455787
47.7451564,10.74181964
47.7567493,10.73812208
47.7683423,10.73448642
47.7799352,10.73091308
47.7915281,10.72740242
47.8031211,10.72395484
47.814714,10.72057071
47.826307,12.52988638
47.8378999,7.748477389
47.8494929,7.966243837
47.8610858,2.655410521
47.8726099,0.885140956
47.8840664,0.295046985
47.8954564,-0.606077951
47.9067812,1.044672887
47.9180417,0.897319758
47.9292392,2.805593097
47.9403747,3.454729382
47.9514536,3.683552004
47.9624771,3.772184046
47.973446,3.814001022
47.9843612,3.840129225
47.9952236,3.860945183
48.0060341,3.879908803
48.0167934,3.898174429
48.0275024,3.916127856
48.0381619,3.933898672
48.0487726,3.95153104
48.0593353,3.969040622
48.0698508,3.98643356
48.0803197,4.003712801
48.0907427,4.020880204
48.1011206,4.037937248
48.111454,4.054885263
48.1217436,4.071725513
48.1319899,4.08845922
48.1421937,4.105087575
48.1523555,4.121611743
48.1624759,4.13803286
48.1725556,4.154352041
48.182595,4.170570374
48.1925948,4.186688927
48.2025555,4.202708743
48.2124777,4.218630844
48.2223618,4.234456234
48.2322083,4.250185891
48.2420179,4.26582078
48.2517909,4.28136184
